#{"t_start": 1742559698.5896683, "env_id": "Hopper-v5"}
r,l,t
106.528677,58,1991.77972
142.160751,75,1992.182814
183.611222,87,1997.889952
355.93535,132,1998.504674
362.881597,133,1999.214307
354.647485,132,1999.970789
357.111016,132,2005.79905
358.026195,131,2006.411246
352.764509,132,2007.109473
363.185486,132,2007.852916
291.787795,115,2013.883829
355.692242,133,2014.525247
360.079859,133,2015.252313
357.11487,132,2016.018986
352.295507,128,2022.277014
357.479868,133,2023.019912
243.721569,102,2023.583422
356.938535,133,2024.361814
363.989768,133,2030.494005
363.976024,130,2031.153829
356.160085,132,2031.866688
357.541727,133,2032.588064
350.485419,130,2038.704956
75.084536,42,2038.944011
76.299958,42,2039.172546
79.009858,43,2039.401093
72.091451,40,2039.605069
74.756867,42,2039.839686
77.31029,43,2040.083189
80.583113,44,2040.305324
68.463529,38,2040.49842
79.450284,43,2040.751214
73.949238,41,2040.998444
148.581073,77,2046.556846
149.475132,77,2046.958941
360.483169,134,2047.614887
355.082343,133,2048.341871
362.148438,131,2054.261415
353.987674,132,2054.907671
360.716057,131,2055.573633
370.456303,134,2056.305767
103.877191,57,2056.627713
152.469904,78,2062.150271
363.372359,131,2062.814635
94.021811,52,2063.073695
361.06556,131,2063.790313
365.072646,132,2064.48745
362.756925,132,2070.81544
100.480064,55,2071.093733
364.388777,135,2071.800282
365.286952,132,2072.524887
368.556695,132,2078.719346
368.692486,134,2079.422446
87.537801,48,2079.708326
92.0947,50,2079.988668
81.147862,45,2080.287209
365.838738,133,2081.081045
79.743303,44,2081.329706
361.65856,134,2087.162372
364.852725,132,2087.847967
85.596463,47,2088.12406
360.565693,134,2088.789464
367.628772,132,2094.949012
366.230709,135,2095.629639
362.660222,131,2096.372978
364.058653,131,2097.203103
370.672616,133,2103.244325
371.095109,134,2103.875116
366.376983,135,2104.621241
362.754626,134,2105.393763
364.220378,134,2111.580319
363.572449,134,2112.293567
360.119852,129,2112.95404
364.697336,130,2113.661424
368.198309,132,2119.838757
367.140778,133,2120.501185
368.185882,133,2121.224762
362.962984,134,2127.620425
362.05818,133,2128.289609
108.477978,59,2128.613605
364.373136,133,2129.306419
366.306527,135,2130.066781
96.712569,53,2136.060474
99.717159,55,2136.323609
362.079174,132,2136.990218
95.670892,52,2137.281931
107.929991,60,2137.612155
81.41505,45,2137.87507
365.667102,132,2138.608795
364.001159,134,2144.667701
107.756951,59,2144.934177
360.379654,133,2145.719547
149.729377,77,2146.15479
366.008271,133,2146.917801
44.137667,25,2152.372509
110.969044,61,2152.659272
371.927351,133,2153.279559
368.77565,134,2154.011281
371.00581,133,2154.755843
364.897709,132,2160.82606
369.66487,134,2161.466208
365.636796,135,2162.184428
364.742351,132,2162.895676
365.064836,133,2168.964754
372.067068,132,2169.621511
365.126968,134,2170.391658
365.212812,134,2176.695422
364.001861,133,2177.306044
368.006754,132,2177.959018
366.397018,132,2178.619172
361.057293,134,2184.549975
369.577098,132,2185.200219
370.267093,132,2185.86444
365.3515,132,2186.561032
365.953509,133,2192.744923
368.522176,133,2193.370538
360.512375,131,2194.078131
365.852294,134,2194.888565
367.445492,132,2200.658125
368.656472,133,2201.261885
361.003607,132,2202.056926
360.465152,133,2202.791459
362.111917,132,2208.854918
362.687732,132,2209.467079
367.659848,132,2210.180482
358.679998,132,2210.9272
362.05592,133,2217.025065
362.475009,133,2217.761214
360.578896,133,2218.470604
358.677362,132,2219.220026
183.627161,87,2225.118301
359.328452,133,2225.771473
362.823697,134,2226.524081
362.291396,134,2227.279644
358.239135,133,2233.014597
371.184653,133,2233.629024
366.008701,132,2234.29461
366.038006,133,2234.924692
362.777708,133,2240.648637
363.936728,134,2241.316729
365.975229,131,2242.035006
359.684519,133,2248.089859
359.643533,131,2248.727005
364.913996,133,2249.414704
363.329405,132,2250.17253
362.082199,134,2256.400805
368.295223,132,2256.987781
366.451414,132,2257.533542
361.735572,134,2258.200295
356.741659,128,2264.058188
369.091988,131,2264.692225
364.500174,132,2265.390619
370.254232,132,2266.192599
365.359173,133,2271.975086
365.262146,131,2272.59506
367.439845,132,2273.306958
363.188305,132,2274.014461
355.335061,132,2280.065606
361.116268,133,2280.766602
370.847241,133,2281.498844
152.629441,78,2281.900687
359.772785,134,2288.002842
363.807988,132,2288.634228
368.56835,132,2289.375586
365.892666,132,2290.12258
366.403286,131,2295.826372
362.381603,134,2296.517833
355.118434,131,2297.197644
367.156438,132,2297.946449
148.682175,77,2303.704459
362.397308,133,2304.326613
364.472799,132,2304.958445
363.694463,134,2305.719788
360.857523,133,2311.648236
363.138804,134,2312.270967
366.543444,133,2312.945367
362.451432,134,2313.667594
369.956615,134,2319.838431
360.800401,133,2320.482563
357.806887,133,2321.242194
351.501783,131,2321.982023
370.494155,133,2327.972847
357.210292,133,2328.612201
361.089533,134,2329.313995
361.449552,134,2330.027127
358.705219,133,2336.228509
363.012714,134,2336.900649
366.099988,132,2337.725375
367.944607,133,2338.43793
366.076943,134,2344.18221
361.929378,133,2344.844175
370.869046,133,2345.69314
365.498746,131,2346.411781
355.581243,131,2352.385371
359.193222,131,2353.015983
359.65471,133,2353.740082
349.36299,131,2359.755971
356.00337,130,2360.368947
359.76572,133,2360.996646
361.96867,134,2361.695648
366.126212,133,2368.064088
362.268439,133,2368.727888
359.465251,133,2369.402548
347.193012,130,2370.078634
333.382691,125,2376.223394
355.253973,132,2376.897336
365.901339,132,2377.560323
355.798577,132,2378.273347
350.586799,130,2384.325755
366.430885,133,2385.074287
365.052355,133,2385.827846
96.893267,53,2386.164668
45.383225,26,2386.307697
368.020828,135,2392.280815
41.868472,24,2392.396556
41.36917,24,2392.512054
39.752736,23,2392.64765
40.047547,23,2392.755949
46.736899,27,2392.877607
42.032182,24,2392.993536
41.747882,24,2393.104795
45.279558,26,2393.21752
41.24867,24,2393.332859
41.489407,24,2393.467516
43.253174,25,2393.602622
41.440652,24,2393.727227
47.143931,27,2393.877497
40.011684,23,2394.00091
43.767245,25,2394.128913
41.324676,24,2394.255221
45.162573,26,2394.384121
43.718956,25,2394.528986
39.412126,23,2394.662571
41.431373,24,2394.796638
43.965675,25,2400.049108
371.240546,133,2400.646153
40.136949,23,2400.768969
47.578692,27,2400.902584
40.926915,24,2401.017656
358.064259,132,2401.763779
43.365079,25,2401.920922
364.547523,132,2407.805072
53.860271,30,2407.955722
369.436143,132,2408.628868
41.874375,24,2408.735755
43.398863,25,2408.85086
42.080208,24,2408.989666
359.052354,131,2409.731058
361.306863,132,2410.483024
349.892756,127,2416.434904
307.41686,117,2416.958595
366.922916,133,2417.664775
321.155071,121,2418.300344
367.125167,131,2424.113941
367.358865,130,2424.838278
367.874941,133,2425.588723
43.38333,25,2425.727211
107.578104,59,2426.047742
39.879555,23,2426.15441
41.747187,24,2426.288788
39.766935,23,2431.870643
42.843194,25,2431.990872
41.621153,24,2432.08928
359.036077,131,2432.706763
38.048013,22,2432.801543
296.382982,114,2433.424071
372.837411,134,2434.209901
367.495412,132,2440.062319
39.611906,23,2440.17681
105.769657,58,2440.439843
39.847056,23,2440.550338
41.139965,24,2440.674395
39.881543,23,2440.810119
44.92285,26,2440.961299
41.535135,24,2441.086548
45.109401,26,2441.223408
38.219281,22,2441.340031
41.978345,24,2441.481618
41.896663,24,2441.594759
39.289215,23,2441.719374
41.547596,24,2441.853332
39.880153,23,2441.979741
39.594803,23,2442.112109
37.850177,22,2442.24849
39.558622,23,2447.739518
372.379551,134,2448.404402
40.13497,23,2448.51168
369.56391,134,2449.207235
358.324497,132,2449.974816
41.04238,24,2450.117294
94.407078,52,2450.407622
70.137203,39,2455.909864
42.936632,25,2456.042439
39.558293,23,2456.151876
360.44824,133,2456.856439
364.472162,133,2457.626825
58.940798,33,2457.799679
39.516748,23,2457.933695
100.152823,55,2458.240889
364.275742,134,2464.559572
97.360826,54,2464.837953
366.778872,131,2465.591613
364.554872,134,2466.37898
370.58997,132,2472.683549
367.616087,133,2473.363861
41.444134,24,2473.494058
369.168539,134,2474.208283
39.42684,23,2474.336412
39.546537,23,2474.46297
364.740476,134,2475.366413
368.155527,135,2481.796849
364.572573,132,2482.490515
364.141026,134,2483.258452
358.448457,131,2483.99252
369.447018,132,2490.040996
367.848394,132,2490.77921
367.988932,134,2491.550441
363.629259,134,2497.717794
364.605171,132,2498.365504
84.632604,47,2498.583996
94.759352,52,2498.837805
367.690737,132,2499.534096
365.816759,131,2500.26024
364.14204,134,2506.498555
353.875113,130,2507.164725
70.073795,39,2507.373409
362.863109,134,2508.1713
371.066989,135,2514.621706
366.444008,134,2515.267954
369.947113,133,2515.946563
98.763445,54,2516.265421
368.536884,133,2522.611458
367.251875,134,2523.25793
358.692079,133,2523.908663
75.175671,42,2524.133107
370.305673,133,2524.864191
367.54538,135,2531.062026
106.07663,59,2531.379709
363.238885,134,2532.066207
98.968813,54,2532.364396
365.205168,134,2533.083301
98.854566,54,2533.373564
345.120911,128,2539.339911
371.09348,133,2540.013486
371.566286,132,2540.774426
370.81998,133,2546.809145
364.301697,134,2547.410215
373.205733,133,2548.053522
364.389575,134,2548.809687
367.761697,135,2554.72939
365.492124,134,2555.387904
363.958101,132,2556.08054
355.26876,131,2556.8664
153.110104,78,2557.291233
355.526148,131,2563.077733
366.951652,133,2563.696212
364.512826,134,2564.421705
361.166349,134,2570.542262
354.173375,128,2571.112959
68.301254,38,2571.327103
367.711657,131,2571.98471
368.631384,134,2572.715299
364.885838,133,2579.003057
355.308073,131,2579.660268
101.588049,56,2579.92264
80.842472,45,2580.139496
78.88919,44,2580.372383
97.265439,53,2580.676472
81.302984,45,2580.92381
83.903045,46,2581.179372
371.483955,132,2587.207843
364.057023,132,2587.863511
368.51238,132,2588.621168
365.512701,132,2589.364591
362.96093,134,2595.190059
41.592308,24,2595.314825
360.212092,133,2596.012655
363.852662,134,2596.736836
370.655438,134,2602.780815
370.249171,133,2603.442634
366.110024,135,2604.104571
362.48417,134,2604.825437
362.83345,133,2610.822179
370.21894,132,2611.441399
366.936748,132,2612.172725
365.824317,134,2612.959609
79.986588,44,2613.193128
103.088037,56,2618.889366
366.784379,134,2619.511851
366.386679,132,2620.163401
360.801305,134,2620.867639
368.256912,134,2627.296078
367.623189,133,2628.010742
368.255921,131,2628.730381
367.274197,132,2629.502113
369.566025,133,2635.608567
43.762631,25,2635.737424
148.278569,76,2636.113349
369.027753,134,2636.831481
369.018996,134,2637.626849
358.283309,132,2643.87002
369.695549,134,2644.502935
365.814154,135,2645.224158
369.197665,134,2645.974559
84.633046,47,2651.838479
361.805696,134,2652.467362
365.937203,134,2653.136508
365.982608,134,2653.892998
367.939688,133,2659.846106
88.46806,49,2660.082057
366.274593,135,2660.756888
363.251306,134,2661.485631
362.674279,134,2662.261304
364.62179,135,2668.492452
371.609161,133,2669.189838
152.597133,79,2669.604602
363.50918,134,2670.367965
370.262512,133,2676.393609
369.66618,133,2677.083308
86.78278,48,2677.316086
86.081414,47,2677.587442
87.7085,48,2677.860001
84.877408,47,2678.155864
90.674041,50,2678.423438
83.908327,46,2678.684096
369.505425,133,2684.560642
366.858388,134,2685.277491
365.945702,134,2686.019404
367.740092,134,2692.437398
90.439973,50,2692.698992
99.744594,54,2692.948263
100.100897,55,2693.221856
360.389775,133,2693.951105
108.286135,59,2694.280711
365.936645,134,2694.994541
100.694029,55,2700.760017
370.10025,132,2701.409873
96.492814,53,2701.672408
370.271504,132,2702.396265
103.263132,56,2702.682293
366.849653,132,2708.956535
155.169646,79,2709.368506
368.628192,133,2709.9758
355.021113,131,2710.707178
364.253905,134,2711.480502
364.468507,134,2717.683871
369.485244,132,2718.384976
367.861173,134,2719.105413
367.815813,132,2725.229659
364.239006,134,2725.895207
106.311525,58,2726.172533
366.863501,133,2726.88979
102.150017,56,2727.240405
369.646028,133,2733.765517
370.880056,133,2734.435094
370.635762,133,2735.072794
369.480889,132,2735.785291
371.039629,132,2741.781438
367.17153,135,2742.502482
367.983744,132,2743.201378
101.416153,56,2743.522272
370.633283,132,2744.290046
370.673824,134,2750.332891
103.120604,56,2750.597831
370.245795,134,2751.281615
140.001894,74,2751.692918
368.91694,133,2752.430545
97.159019,53,2757.996201
146.613464,77,2758.383245
97.522198,54,2758.668543
105.684286,58,2758.964127
372.030919,134,2759.730685
97.715083,53,2760.023401
374.05348,133,2766.038254
369.647194,133,2766.730275
366.191997,134,2767.473967
361.526446,133,2768.230366
364.792304,134,2774.092472
368.010072,134,2774.790301
371.485658,133,2775.496979
142.675166,75,2775.929263
368.672972,132,2782.018033
149.761421,77,2782.425342
366.724166,134,2783.146224
157.712381,80,2783.601964
359.409273,133,2784.312735
370.060076,133,2790.51317
361.678029,134,2791.159821
357.256339,132,2791.850314
149.278705,77,2792.231012
370.732777,131,2798.517965
368.581895,133,2799.211428
140.137793,74,2799.643976
149.706774,78,2800.059402
365.088931,133,2800.795934
365.483905,132,2806.756419
145.603311,76,2807.10781
367.572989,133,2807.811464
367.500083,134,2808.505966
361.549848,134,2814.622301
39.774466,23,2814.758362
40.068083,23,2814.898145
364.543334,131,2815.586351
370.311141,133,2816.313889
368.418253,132,2817.101326
366.042391,135,2822.959909
39.784147,23,2823.079536
360.374443,132,2823.828964
40.092576,23,2823.953178
368.087081,133,2824.683635
149.789569,77,2825.130727
363.84494,134,2831.102715
364.200275,131,2831.749525
361.002886,132,2832.495161
364.743097,130,2833.260649
362.897081,134,2839.06886
361.052192,134,2839.656363
367.182148,131,2840.310332
147.140003,77,2840.737026
362.937099,131,2846.682323
360.224782,134,2847.367385
367.601029,132,2848.098995
152.542556,78,2848.512864
363.107517,134,2854.598357
358.278119,132,2855.243447
365.468403,132,2855.911386
366.115119,134,2856.658385
364.008512,132,2862.792605
145.356651,76,2863.163231
362.925718,135,2863.782005
367.786158,134,2864.518527
360.543082,134,2870.981911
365.713865,133,2871.590969
363.762542,134,2872.326502
363.649049,135,2873.047125
366.442812,132,2879.497798
367.603908,134,2880.13756
146.101717,76,2880.53727
369.626479,133,2881.251635
367.216312,133,2887.677372
368.645523,133,2888.379169
369.917481,133,2889.113777
365.256565,131,2889.822838
362.701801,135,2895.92809
368.584478,135,2896.594216
365.50749,133,2897.263183
355.040933,131,2897.981321
368.15602,134,2904.032299
371.617044,135,2904.716367
367.754652,133,2905.435047
373.574929,135,2906.183983
372.720125,136,2912.11822
154.887479,80,2912.505326
368.545172,133,2913.18648
53.116666,30,2913.354203
365.689782,132,2914.118442
363.576585,135,2919.958813
370.012195,134,2920.63278
365.870569,135,2921.368137
359.172376,134,2922.132503
39.612611,23,2927.688422
361.275748,134,2928.346309
45.545467,26,2928.469844
45.344961,26,2928.600016
152.124114,79,2929.009044
344.993185,128,2929.75502
37.969939,22,2929.880409
145.851374,76,2930.323358
367.602558,133,2936.666719
361.556556,134,2937.395115
366.766988,131,2938.098614
366.886898,135,2944.330233
367.30534,131,2944.990545
360.675672,133,2945.690065
368.592953,131,2946.42287
361.711956,134,2952.445236
370.519375,134,2953.111883
156.06356,79,2953.533741
362.92616,134,2954.292897
364.597127,133,2955.005584
146.873563,76,2960.50841
101.617497,56,2960.777853
155.019406,80,2961.196264
143.878895,76,2961.650191
368.187412,135,2962.366902
372.690691,135,2968.799032
364.269686,134,2969.531612
369.473193,134,2970.239236
143.203059,75,2970.699013
152.982325,78,2971.165955
363.76032,131,2976.976932
361.262649,134,2977.61285
373.44768,134,2978.362808
369.162583,133,2979.118529
62.783695,35,2979.352372
143.172374,75,2985.380822
148.485856,76,2985.776969
368.517847,133,2986.373435
362.231784,131,2986.994475
375.848828,136,2993.422939
370.678549,135,2994.128512
371.108817,133,2994.827578
371.697011,133,2995.670055
152.507396,78,3001.747437
141.456702,75,3002.10242
40.152956,23,3002.226496
369.361787,136,3002.93396
370.214131,134,3003.692699
149.564183,77,3004.111205
372.662336,133,3010.602188
369.231951,136,3011.270767
359.513592,129,3011.998239
373.015294,135,3012.783463
370.076822,132,3019.262886
367.159126,131,3019.962683
371.256522,132,3020.722729
372.49378,135,3021.493371
372.151301,134,3027.782446
367.522745,134,3028.455264
371.21733,135,3029.170659
102.920084,57,3029.495577
367.450446,134,3035.687083
149.214959,77,3036.067693
371.459368,135,3036.830384
369.910257,133,3037.578662
370.110637,132,3043.661548
371.911796,133,3044.358296
145.762508,76,3044.768912
363.012841,134,3045.503777
361.683436,134,3046.278821
362.258009,134,3052.378336
370.741674,134,3053.135141
143.175981,75,3053.594001
364.289514,135,3054.346831
359.79994,129,3060.57913
365.796662,135,3061.27574
369.177361,133,3062.009231
361.923786,134,3062.773153
361.329441,134,3069.133686
360.709792,134,3069.861202
364.971479,133,3070.552587
363.988449,135,3071.308343
155.074578,79,3077.351254
152.344186,78,3077.74564
365.540243,135,3078.434394
367.992687,133,3079.106349
364.28477,134,3085.523678
365.877215,134,3086.244781
361.3757,131,3086.961404
361.571284,134,3087.676107
362.025302,133,3093.95453
368.63135,133,3094.625194
143.928177,76,3094.993427
148.46234,77,3095.366377
362.14242,134,3096.059099
363.617918,134,3102.145777
368.342455,133,3102.870435
122.085711,67,3103.236028
140.88236,74,3103.669919
358.415127,131,3104.410886
147.627666,77,3110.130239
370.679488,135,3110.781242
102.022564,56,3111.079654
365.6155,133,3111.834461
358.540328,134,3118.187755
143.350323,75,3118.565865
362.794607,134,3119.271766
363.463898,133,3120.028877
146.640718,77,3120.458364
66.839808,37,3120.661579
366.207103,135,3126.864352
152.786757,79,3127.279927
149.382685,77,3127.674624
366.788885,134,3128.491463
363.837337,135,3134.773869
149.246268,77,3135.161782
360.721455,134,3135.816399
359.640943,134,3136.580816
361.749559,134,3137.334364
361.975653,133,3143.561589
363.294126,132,3144.265929
363.264839,135,3145.011912
149.904795,77,3145.450377
362.405516,130,3151.780492
149.101387,78,3152.178885
367.714873,133,3152.880058
362.518649,131,3153.632078
359.293639,134,3159.935606
152.76057,78,3160.342191
365.589752,134,3161.114419
360.673366,134,3161.867065
146.578626,77,3162.315989
142.893916,75,3168.47559
152.486708,78,3168.886639
359.654905,132,3169.605383
357.86976,133,3170.314708
38.150309,22,3170.421067
357.261624,133,3176.824285
146.480348,76,3177.264334
359.748591,131,3178.006527
356.645952,129,3178.769559
145.87973,77,3179.236288
357.730166,129,3185.592856
153.020272,79,3185.962045
359.122748,131,3186.651797
143.954144,76,3187.05797
152.546957,79,3187.491751
356.210879,129,3193.659597
361.642222,133,3194.347296
361.978827,133,3195.126336
360.574496,132,3195.914291
359.097576,129,3202.412897
146.59699,76,3202.805937
137.925354,73,3203.1621
363.588388,134,3203.942569
141.231689,74,3204.413457
152.630826,79,3204.892567
146.927505,77,3210.749052
155.173713,80,3211.202217
365.678224,131,3211.915568
106.169859,58,3212.230115
358.781574,130,3212.974845
103.034752,56,3213.296221
359.099137,134,3219.735418
143.291595,75,3220.09536
361.740749,131,3220.838254
97.299371,53,3221.182542
359.149596,134,3221.976965
361.340833,133,3228.279083
69.6991,39,3228.498114
71.079384,39,3228.729011
70.294429,39,3228.934785
355.72785,132,3229.69956
149.746098,77,3230.129003
357.321468,133,3236.24639
117.703272,64,3236.571438
139.778193,74,3236.93056
357.116001,130,3237.62976
361.871026,130,3238.405572
365.60817,133,3244.890127
150.435183,77,3245.275829
357.091685,130,3245.972946
357.891607,134,3246.770068
359.9146,134,3253.227382
140.175688,74,3253.600053
147.412972,76,3253.995742
149.714249,77,3254.373512
365.156798,134,3255.161418
38.035639,22,3255.274707
358.680464,131,3261.367579
362.097561,130,3262.041038
361.015483,134,3262.773046
360.392989,133,3263.591006
357.225639,129,3269.774422
364.120274,132,3270.497299
359.954389,133,3271.246213
361.133738,132,3272.052824
358.974748,130,3278.109835
49.285368,28,3278.265736
356.743986,129,3278.962205
361.438723,134,3279.657399
356.965553,132,3285.814027
362.624898,132,3286.4924
359.97673,134,3287.178199
364.078661,131,3287.946012
366.977064,132,3293.853207
359.214333,132,3294.50043
143.484095,75,3294.858438
362.670269,133,3295.59091
361.415566,132,3296.416763
146.244342,77,3302.460455
358.642807,131,3303.158939
360.829294,133,3303.89066
355.465032,133,3304.676771
359.158736,132,3310.867437
136.188561,73,3311.258515
355.771975,132,3311.992894
358.188433,132,3312.740235
361.152902,131,3319.033826
353.53636,132,3319.701777
356.754984,132,3320.386849
363.131508,134,3321.093336
366.252146,132,3327.516649
366.435891,135,3328.177368
365.343836,133,3328.821515
361.870142,133,3329.541189
115.578735,63,3329.877594
358.536121,130,3336.004889
362.865528,133,3336.699039
367.367867,132,3337.441537
365.186319,134,3343.589674
360.244084,132,3344.248419
155.119789,79,3344.676088
364.848335,134,3345.426837
358.801763,131,3346.139796
365.050022,132,3352.415518
360.06618,132,3353.160898
365.389275,133,3353.878844
133.199298,72,3354.298852
354.291888,130,3360.371711
364.934164,131,3361.001651
361.52443,131,3361.753393
145.857787,76,3362.183572
362.934924,135,3368.377921
358.664906,133,3369.051478
359.800718,134,3369.775923
363.21454,134,3370.563648
361.70649,133,3376.971785
359.088275,134,3377.608587
366.127498,135,3378.354806
362.466173,132,3379.140791
349.497583,130,3385.620552
147.966592,76,3386.02185
360.37932,132,3386.736799
357.220571,133,3387.479541
362.802489,133,3393.732945
143.884425,75,3394.087198
360.837503,132,3394.773876
364.423776,131,3395.527814
357.709568,134,3396.263346
360.944138,132,3402.184982
66.458568,37,3402.36871
358.034622,133,3403.052753
355.55785,133,3403.79335
363.364777,133,3410.11128
360.617304,135,3410.750065
146.074854,76,3411.146958
361.273594,133,3411.883221
360.557541,134,3418.28694
359.860467,131,3418.944923
358.012036,129,3419.622849
359.161745,133,3420.484841
365.482033,131,3426.681873
149.731758,77,3427.055408
358.365572,129,3427.751635
360.663074,134,3428.501186
365.875193,135,3429.210708
364.048911,132,3435.28404
367.344914,133,3435.982677
363.590187,131,3436.717371
38.041182,22,3436.835531
147.557427,77,3437.250667
152.795849,78,3443.17237
360.574163,133,3443.8354
366.413021,132,3444.543931
364.203107,131,3445.262889
359.416051,133,3451.55425
365.251736,135,3452.215732
67.285353,37,3452.41935
362.481093,133,3453.132579
365.105346,131,3453.877656
358.743691,129,3459.904653
360.56014,134,3460.561106
363.554741,134,3461.303836
362.02209,132,3467.258845
367.148015,133,3467.985604
362.992232,132,3468.6283
360.499312,130,3469.332106
364.053753,135,3475.403222
360.667249,134,3476.055081
357.34128,133,3476.776614
361.554517,133,3477.57383
357.07311,133,3484.006099
39.243144,23,3484.123952
37.759294,22,3484.253568
37.236032,22,3484.357844
37.566087,22,3484.472058
39.46553,23,3484.615454
37.936244,22,3484.736693
39.428787,23,3484.854266
38.033775,22,3484.966513
39.207286,23,3485.092188
36.078857,21,3485.208958
37.876661,22,3485.342737
37.536344,22,3485.456429
37.842847,22,3485.567028
38.091524,22,3485.699579
39.487256,23,3485.836084
39.431074,23,3485.955523
364.812766,131,3492.400508
356.709026,131,3493.059885
38.157811,22,3493.183321
366.149125,133,3493.850135
366.10569,133,3494.581151
360.087083,131,3500.904673
358.327323,133,3501.631093
363.603302,133,3502.373915
366.166789,134,3503.123415
39.631559,23,3503.250237
365.167131,133,3509.265926
360.219916,130,3509.935162
365.958743,131,3510.621213
39.475589,23,3510.728519
37.86939,22,3510.845885
39.444498,23,3510.987366
367.966097,133,3517.319886
37.770666,22,3517.43568
37.788895,22,3517.539141
363.691277,132,3518.234896
39.89823,23,3518.376348
364.910576,132,3519.136841
368.480039,132,3525.42248
39.286588,23,3525.555791
37.836921,22,3525.66095
37.9527,22,3525.799169
361.079336,134,3526.552722
36.166089,21,3526.678522
363.489854,132,3527.390886
37.846784,22,3527.512384
39.654491,23,3527.632178
365.320397,134,3534.243113
357.724114,129,3534.908736
39.124969,23,3535.023732
367.069931,133,3535.701504
39.271703,23,3535.865529
38.105756,22,3536.012667
39.585072,23,3536.144331
37.819889,22,3536.269044
37.729731,22,3536.39675
38.15608,22,3536.516648
38.060928,22,3536.639927
39.655447,23,3536.764035
364.238171,131,3543.218801
365.366171,133,3543.935769
368.273958,135,3544.757387
365.661999,132,3545.524872
353.132959,131,3551.771789
360.776955,134,3552.447516
360.286534,134,3553.173539
358.68055,130,3559.449482
371.172048,133,3560.152535
360.447096,134,3560.87017
365.310134,133,3561.604604
363.150542,132,3567.874496
365.504093,132,3568.572631
361.171545,134,3569.349589
368.832785,135,3570.085994
358.208498,130,3576.451019
365.592985,133,3577.146619
352.840172,128,3577.828541
358.834582,131,3578.555418
355.553044,132,3584.760634
360.041464,133,3585.479879
363.048562,134,3586.209039
362.759823,134,3586.931856
356.933076,132,3593.167691
361.272752,133,3593.932304
365.772258,135,3594.862673
361.546469,133,3595.668276
356.088243,129,3602.077021
353.295824,130,3602.800141
351.85215,127,3603.539382
361.202033,132,3604.305479
360.352454,130,3610.340048
358.173313,133,3611.101783
359.70643,134,3611.851892
356.319054,131,3612.615389
310.444917,118,3618.896281
353.042933,131,3619.552173
337.131433,126,3620.247102
354.023011,132,3621.031184
361.917501,132,3627.370904
357.527154,129,3628.1212
364.172622,134,3628.909348
366.916295,131,3635.097858
303.43309,119,3635.68257
360.618949,134,3636.351797
300.09215,116,3636.997855
359.69055,133,3637.806594
364.716377,135,3644.094865
358.22881,134,3644.769472
366.233118,133,3645.493767
367.612382,132,3652.012737
358.484587,131,3652.682765
363.359374,135,3653.384156
355.830595,132,3654.119298
290.252105,115,3660.522974
358.920039,133,3661.185076
367.398339,133,3661.918959
365.642022,133,3662.64282
355.201382,132,3668.737176
358.79754,131,3669.329335
353.508189,127,3670.012927
366.382214,132,3670.723297
357.902572,133,3677.131192
357.233901,134,3677.828165
361.386068,134,3678.483642
300.327687,116,3679.086871
359.653846,132,3685.205461
352.881415,129,3685.842973
353.043504,132,3686.548633
357.67838,133,3687.281993
360.896748,132,3693.636841
364.261557,135,3694.308397
353.03536,132,3695.013626
366.307169,131,3695.760318
362.166068,133,3701.87813
356.607117,128,3702.554644
356.874393,134,3703.29275
357.857778,129,3704.00756
357.940626,133,3710.249366
366.322708,133,3710.973003
318.300594,121,3711.679264
357.87505,134,3712.441957
363.588702,131,3718.606201
357.680539,129,3719.251916
357.229858,132,3719.956661
359.204058,134,3720.795567
360.713442,133,3727.164073
363.695916,132,3727.843839
354.749888,131,3728.489603
355.619987,131,3734.862098
362.105924,133,3735.535889
361.754362,132,3736.213615
354.947093,132,3736.920863
356.037038,133,3743.346006
355.894469,133,3743.995288
358.388199,133,3744.709813
358.969486,134,3745.447361
352.066569,130,3751.573999
357.708752,130,3752.232797
350.723143,131,3752.928132
352.324717,131,3753.670109
354.921343,133,3759.971261
368.182401,133,3760.623089
360.068576,134,3761.370709
357.441262,130,3762.154678
360.982661,129,3768.411941
358.500144,130,3769.056555
357.165478,132,3769.827131
358.876481,130,3770.566275
366.631092,132,3776.706679
367.023206,134,3777.465945
309.667232,119,3778.129939
366.342074,133,3778.900923
355.761279,132,3785.257237
361.675877,131,3786.025064
364.739153,131,3786.805482
363.226253,132,3787.542166
365.668971,131,3793.732508
365.00939,135,3794.435979
358.227067,132,3795.174772
355.666927,133,3795.917348
355.455618,133,3802.28326
362.184858,132,3802.985482
363.932071,132,3803.678166
356.166539,130,3809.830345
367.532465,136,3810.542468
355.288709,131,3811.271378
357.351715,129,3812.003858
358.925111,131,3818.42663
365.959466,131,3819.080012
355.631108,132,3819.756237
301.474977,115,3820.422971
350.015292,127,3827.089836
362.636022,134,3827.76324
357.882946,133,3828.549572
360.7579,134,3829.316422
363.47659,132,3835.580284
357.253322,129,3836.268125
364.524444,133,3836.985125
356.587071,130,3837.695944
358.099257,133,3844.099116
361.956804,134,3844.750477
355.212257,132,3845.452317
358.865994,133,3846.192975
358.163057,133,3852.673826
364.505337,135,3853.432814
363.826136,134,3854.159662
356.67888,130,3854.889281
327.557233,120,3861.186377
366.137727,131,3861.862011
350.464995,132,3862.570343
